Time,Temperature(℃),Humidity(%RH),MAC address(49:25:03:27:03:BD)
2025-10-18 23:10:00,23.40,67.71
2025-10-18 23:05:00,23.46,67.43
2025-10-18 23:00:00,23.51,67.15
2025-10-18 22:55:00,23.57,66.88
2025-10-18 22:50:00,23.62,66.60
2025-10-18 22:45:00,23.68,66.33
2025-10-18 22:40:00,23.73,66.05
2025-10-18 22:35:00,23.79,65.78
2025-10-18 22:30:00,23.84,65.50
2025-10-18 22:25:00,23.89,65.23
2025-10-18 22:20:00,23.89,64.92
2025-10-18 22:15:00,23.94,64.76
2025-10-18 22:10:00,23.98,64.60
2025-10-18 22:05:00,24.02,64.44
2025-10-18 22:00:00,24.06,64.28
2025-10-18 21:55:00,24.11,64.12
2025-10-18 21:50:00,24.15,63.96
2025-10-18 21:45:00,24.19,63.80
2025-10-18 21:40:00,24.23,63.64
2025-10-18 21:35:00,24.27,63.48
2025-10-18 21:30:00,24.08,63.10
2025-10-18 21:25:00,24.11,63.03
2025-10-18 21:20:00,24.14,62.96
2025-10-18 21:15:00,24.17,62.90
2025-10-18 21:10:00,24.20,62.83
2025-10-18 21:05:00,24.22,62.77
2025-10-18 21:00:00,24.25,62.70
2025-10-18 20:55:00,24.28,62.64
2025-10-18 20:50:00,24.31,62.57
2025-10-18 20:45:00,24.33,62.51
2025-10-18 20:40:00,24.40,62.12
2025-10-18 20:35:00,24.49,61.85
2025-10-18 20:30:00,24.57,61.59
2025-10-18 20:25:00,24.65,61.33
2025-10-18 20:20:00,24.73,61.06
2025-10-18 20:15:00,24.81,60.80
2025-10-18 20:10:00,24.89,60.54
2025-10-18 20:05:00,24.97,60.27
2025-10-18 20:00:00,25.05,60.01
2025-10-18 19:55:00,25.13,59.75
2025-10-18 19:50:00,25.96,56.38
2025-10-18 19:45:00,26.13,55.72
2025-10-18 19:40:00,26.29,55.07
2025-10-18 19:35:00,26.45,54.42
2025-10-18 19:30:00,26.61,53.77
2025-10-18 19:25:00,26.77,53.11
2025-10-18 19:20:00,26.93,52.46
2025-10-18 19:15:00,27.09,51.81
2025-10-18 19:10:00,27.25,51.16
2025-10-18 19:05:00,27.41,50.51
2025-10-18 19:00:00,27.46,49.70
2025-10-18 18:55:00,27.63,49.11
2025-10-18 18:50:00,27.79,48.52
2025-10-18 18:45:00,27.95,47.93
2025-10-18 18:40:00,28.11,47.34
2025-10-18 18:35:00,28.28,46.76
2025-10-18 18:30:00,28.44,46.17
2025-10-18 18:25:00,28.60,45.58
2025-10-18 18:20:00,28.76,44.99
2025-10-18 18:15:00,28.92,44.41
2025-10-18 18:10:00,29.03,43.11
2025-10-18 18:05:00,29.16,42.84
2025-10-18 18:00:00,29.29,42.58
2025-10-18 17:55:00,29.41,42.32
2025-10-18 17:50:00,29.54,42.05
2025-10-18 17:45:00,29.66,41.79
2025-10-18 17:40:00,29.79,41.53
2025-10-18 17:35:00,29.91,41.26
2025-10-18 17:30:00,30.04,41.00
2025-10-18 17:25:00,30.16,40.74
2025-10-18 17:20:00,30.35,40.93
2025-10-18 17:15:00,30.54,40.67
2025-10-18 17:10:00,30.73,40.41
2025-10-18 17:05:00,30.92,40.16
2025-10-18 17:00:00,31.11,39.90
2025-10-18 16:55:00,31.29,39.65
2025-10-18 16:50:00,31.48,39.39
2025-10-18 16:45:00,31.67,39.14
2025-10-18 16:40:00,31.86,38.88
2025-10-18 16:35:00,32.04,38.63
2025-10-18 16:30:00,32.44,37.12
2025-10-18 16:25:00,32.62,36.84
2025-10-18 16:20:00,32.80,36.56
2025-10-18 16:15:00,32.97,36.28
2025-10-18 16:10:00,33.15,36.00
2025-10-18 16:05:00,33.32,35.72
2025-10-18 16:00:00,33.50,35.44
2025-10-18 15:55:00,33.67,35.16
2025-10-18 15:50:00,33.85,34.88
2025-10-18 15:45:00,34.02,34.61
2025-10-18 15:40:00,33.43,36.49
2025-10-18 15:35:00,33.63,36.17
2025-10-18 15:30:00,33.82,35.86
2025-10-18 15:25:00,34.01,35.55
2025-10-18 15:20:00,34.21,35.23
2025-10-18 15:15:00,34.40,34.92
2025-10-18 15:10:00,34.59,34.61
2025-10-18 15:05:00,34.79,34.29
2025-10-18 15:00:00,34.98,33.98
2025-10-18 14:55:00,35.17,33.67
2025-10-18 14:50:00,34.42,35.41
2025-10-18 14:45:00,34.25,35.85
2025-10-18 14:40:00,34.08,36.28
2025-10-18 14:35:00,33.92,36.71
2025-10-18 14:30:00,33.75,37.14
2025-10-18 14:25:00,33.58,37.57
2025-10-18 14:20:00,33.42,38.00
2025-10-18 14:15:00,33.25,38.43
2025-10-18 14:10:00,33.08,38.86
2025-10-18 14:05:00,32.92,39.29
2025-10-18 14:00:00,32.67,38.90
2025-10-18 13:55:00,32.58,39.08
2025-10-18 13:50:00,32.50,39.25
2025-10-18 13:45:00,32.41,39.42
2025-10-18 13:40:00,32.33,39.60
2025-10-18 13:35:00,32.24,39.77
2025-10-18 13:30:00,32.16,39.94
2025-10-18 13:25:00,32.07,40.12
2025-10-18 13:20:00,31.99,40.29
2025-10-18 13:15:00,31.91,40.46
2025-10-18 13:10:00,32.16,39.96
2025-10-18 13:05:00,31.39,42.12
2025-10-18 13:00:00,30.62,44.27
2025-10-18 12:55:00,29.86,46.42
2025-10-18 12:50:00,29.09,48.57
2025-10-18 12:45:00,28.33,50.72
2025-10-18 12:40:00,27.56,52.87
2025-10-18 12:35:00,26.80,55.02
2025-10-18 12:30:00,26.03,57.17
2025-10-18 12:25:00,25.27,59.32
2025-10-18 12:20:00,24.14,66.86
2025-10-18 12:15:00,23.91,66.26
2025-10-18 12:10:00,23.69,65.66
2025-10-18 12:05:00,23.47,65.06
2025-10-18 12:00:00,23.25,64.46
2025-10-18 11:55:00,23.02,63.86
2025-10-18 11:50:00,22.80,63.26
2025-10-18 11:45:00,22.58,62.66
2025-10-18 11:40:00,22.36,62.06
2025-10-18 11:35:00,22.14,61.47
2025-10-18 11:30:00,21.98,67.39
2025-10-18 11:25:00,21.83,67.69
2025-10-18 11:20:00,21.68,67.99
2025-10-18 11:15:00,21.54,68.28
2025-10-18 11:10:00,21.39,68.58
2025-10-18 11:05:00,21.25,68.87
2025-10-18 11:00:00,21.10,69.17
2025-10-18 10:55:00,20.96,69.46
2025-10-18 10:50:00,20.81,69.76
2025-10-18 10:45:00,20.67,70.05
2025-10-18 10:40:00,20.50,69.93
2025-10-18 10:35:00,20.37,70.16
2025-10-18 10:30:00,20.25,70.38
2025-10-18 10:25:00,20.12,70.60
2025-10-18 10:20:00,20.00,70.83
2025-10-18 10:15:00,19.87,71.05
2025-10-18 10:10:00,19.75,71.27
2025-10-18 10:05:00,19.62,71.50
2025-10-18 10:00:00,19.50,71.72
2025-10-18 09:55:00,19.38,71.94
2025-10-18 09:50:00,19.25,71.78
2025-10-18 09:45:00,19.16,71.92
2025-10-18 09:40:00,19.08,72.06
2025-10-18 09:35:00,18.99,72.20
2025-10-18 09:30:00,18.91,72.34
2025-10-18 09:25:00,18.82,72.48
2025-10-18 09:20:00,18.74,72.62
2025-10-18 09:15:00,18.65,72.76
2025-10-18 09:10:00,18.57,72.90
2025-10-18 09:05:00,18.49,73.04
2025-10-18 09:00:00,18.63,72.47
2025-10-18 08:55:00,18.59,72.37
2025-10-18 08:50:00,18.55,72.27
2025-10-18 08:45:00,18.52,72.17
2025-10-18 08:40:00,18.48,72.07
2025-10-18 08:35:00,18.45,71.97
2025-10-18 08:30:00,18.41,71.87
2025-10-18 08:25:00,18.38,71.77
2025-10-18 08:20:00,18.34,71.67
2025-10-18 08:15:00,18.31,71.58
2025-10-18 08:10:00,18.43,71.81
2025-10-18 08:05:00,18.41,71.69
2025-10-18 08:00:00,18.39,71.57
2025-10-18 07:55:00,18.37,71.46
2025-10-18 07:50:00,18.35,71.34
2025-10-18 07:45:00,18.33,71.22
2025-10-18 07:40:00,18.31,71.11
2025-10-18 07:35:00,18.29,70.99
2025-10-18 07:30:00,18.27,70.87
2025-10-18 07:25:00,18.25,70.76
2025-10-18 07:20:00,18.37,70.99
2025-10-18 07:15:00,18.33,71.09
2025-10-18 07:10:00,18.29,71.18
2025-10-18 07:05:00,18.25,71.27
2025-10-18 07:00:00,18.21,71.37
2025-10-18 06:55:00,18.17,71.46
2025-10-18 06:50:00,18.13,71.55
2025-10-18 06:45:00,18.09,71.65
2025-10-18 06:40:00,18.05,71.74
2025-10-18 06:35:00,18.02,71.83
2025-10-18 06:30:00,18.43,71.16
2025-10-18 06:25:00,18.40,71.09
2025-10-18 06:20:00,18.38,71.03
2025-10-18 06:15:00,18.36,70.97
2025-10-18 06:10:00,18.34,70.91
2025-10-18 06:05:00,18.32,70.85
2025-10-18 06:00:00,18.30,70.79
2025-10-18 05:55:00,18.28,70.73
2025-10-18 05:50:00,18.26,70.67
2025-10-18 05:45:00,18.24,70.61
2025-10-18 05:40:00,18.06,70.92
2025-10-18 05:35:00,18.09,71.02
2025-10-18 05:30:00,18.12,71.11
2025-10-18 05:25:00,18.15,71.20
2025-10-18 05:20:00,18.18,71.29
2025-10-18 05:15:00,18.20,71.38
2025-10-18 05:10:00,18.23,71.47
2025-10-18 05:05:00,18.26,71.56
2025-10-18 05:00:00,18.29,71.65
2025-10-18 04:55:00,18.31,71.74
2025-10-18 04:50:00,18.68,71.16
2025-10-18 04:45:00,18.64,71.02
2025-10-18 04:40:00,18.61,70.88
2025-10-18 04:35:00,18.58,70.74
2025-10-18 04:30:00,18.54,70.60
2025-10-18 04:25:00,18.51,70.47
2025-10-18 04:20:00,18.48,70.33
2025-10-18 04:15:00,18.44,70.19
2025-10-18 04:10:00,18.41,70.05
2025-10-18 04:05:00,18.38,69.92
2025-10-18 04:00:00,18.45,69.93
2025-10-18 03:55:00,18.38,70.16
2025-10-18 03:50:00,18.32,70.39
2025-10-18 03:45:00,18.25,70.62
2025-10-18 03:40:00,18.19,70.85
2025-10-18 03:35:00,18.12,71.08
2025-10-18 03:30:00,18.06,71.31
2025-10-18 03:25:00,17.99,71.54
2025-10-18 03:20:00,17.93,71.77
2025-10-18 03:15:00,17.87,71.99
2025-10-18 03:10:00,17.99,71.96
2025-10-18 03:05:00,17.97,71.79
2025-10-18 03:00:00,17.96,71.62
2025-10-18 02:55:00,17.95,71.45
2025-10-18 02:50:00,17.93,71.28
2025-10-18 02:45:00,17.92,71.12
2025-10-18 02:40:00,17.91,70.95
2025-10-18 02:35:00,17.89,70.78
2025-10-18 02:30:00,17.88,70.61
2025-10-18 02:25:00,17.87,70.45
2025-10-18 02:20:00,17.91,71.30
2025-10-18 02:15:00,17.88,71.06
2025-10-18 02:10:00,17.86,70.82
2025-10-18 02:05:00,17.84,70.58
2025-10-18 02:00:00,17.82,70.34
2025-10-18 01:55:00,17.80,70.11
2025-10-18 01:50:00,17.78,69.87
2025-10-18 01:45:00,17.76,69.63
2025-10-18 01:40:00,17.74,69.39
2025-10-18 01:35:00,17.72,69.16
2025-10-18 01:30:00,17.93,68.85
2025-10-18 01:25:00,17.90,68.55
2025-10-18 01:20:00,17.87,68.26
2025-10-18 01:15:00,17.84,67.97
2025-10-18 01:10:00,17.81,67.67
2025-10-18 01:05:00,17.79,67.38
2025-10-18 01:00:00,17.76,67.09
2025-10-18 00:55:00,17.73,66.79
2025-10-18 00:50:00,17.70,66.50
2025-10-18 00:45:00,17.68,66.21
2025-10-18 00:40:00,17.87,65.80
2025-10-18 00:35:00,17.80,65.42
